date,workshop,production_line,product_type,production_equipment,production_equipment_name,production_quantity,good_quantity
2024-02-13,焊接车间,焊接-1,电视,SN-WD1-003,焊接检测设备1号机,584,503
2024-02-13,焊接车间,焊接-2,冰箱,SN-WD2-001,焊接机器人2号机,549,528
2024-02-13,焊接车间,焊接-2,冰箱,SN-WD2-002,焊接转台2号机,744,602
2024-02-13,焊接车间,焊接-2,冰箱,SN-WD2-003,焊接检测设备2号机,666,579
2024-02-13,焊接车间,焊接-3,洗衣机,SN-WD3-001,焊接机器人3号机,553,480
2024-02-13,焊接车间,焊接-3,洗衣机,SN-WD3-002,焊接转台3号机,692,686
2024-02-13,焊接车间,焊接-3,洗衣机,SN-WD3-003,焊接检测设备3号机,406,369
2024-02-13,涂装车间,涂装-1,电视,SN-PT1-001,喷涂机器人1号机,573,535
2024-02-13,涂装车间,涂装-1,电视,SN-PT1-002,喷涂流水线1号机,496,494
2024-02-13,涂装车间,涂装-1,电视,SN-PT1-003,喷涂烘干炉1号机,548,543
2024-02-13,涂装车间,涂装-2,冰箱,SN-PT2-001,喷涂机器人2号机,779,725
2024-02-13,涂装车间,涂装-2,冰箱,SN-PT2-002,喷涂流水线2号机,570,527
2024-02-13,涂装车间,涂装-2,冰箱,SN-PT2-003,喷涂烘干炉2号机,718,626
2024-02-13,涂装车间,涂装-3,洗衣机,SN-PT3-001,喷涂机器人3号机,433,387
2024-02-13,涂装车间,涂装-3,洗衣机,SN-PT3-002,喷涂流水线3号机,480,462
2024-02-13,涂装车间,涂装-3,洗衣机,SN-PT3-003,喷涂烘干炉3号机,526,402
2024-02-13,总装车间,总装-1,电视,SN-FA1-001,总装流水线1号机,439,355
2024-02-13,总装车间,总装-1,电视,SN-FA1-002,总装检测设备1号机,542,481
2024-02-13,总装车间,总装-1,电视,SN-FA1-003,总装包装机1号机,760,667
2024-02-13,总装车间,总装-2,冰箱,SN-FA2-001,总装流水线2号机,403,318
2024-02-13,总装车间,总装-2,冰箱,SN-FA2-002,总装检测设备2号机,735,587
2024-02-13,总装车间,总装-2,冰箱,SN-FA2-003,总装包装机2号机,675,614
2024-02-13,总装车间,总装-3,洗衣机,SN-FA3-001,总装流水线3号机,641,641
2024-02-13,总装车间,总装-3,洗衣机,SN-FA3-002,总装检测设备3号机,644,576
2024-02-13,总装车间,总装-3,洗衣机,SN-FA3-003,总装包装机3号机,783,721
2024-02-14,数控机械车间,数控-1,电视,SN-NC1-001,数控加工中心1号机,472,440
2024-02-14,数控机械车间,数控-1,电视,SN-NC1-002,数控车床1号机,598,546
2024-02-14,数控机械车间,数控-1,电视,SN-NC1-003,数控铣床1号机,571,464
2024-02-14,数控机械车间,数控-2,冰箱,SN-NC2-001,数控加工中心2号机,742,623
2024-02-14,数控机械车间,数控-2,冰箱,SN-NC2-002,数控车床2号机,620,596
2024-02-14,数控机械车间,数控-2,冰箱,SN-NC2-003,数控铣床2号机,746,730
2024-02-14,数控机械车间,数控-3,洗衣机,SN-NC3-001,数控加工中心3号机,515,370
2024-02-14,数控机械车间,数控-3,洗衣机,SN-NC3-002,数控车床3号机,523,427
2024-02-14,数控机械车间,数控-3,洗衣机,SN-NC3-003,数控铣床3号机,542,422
2024-02-14,装配车间,装配-1,电视,SN-AS1-001,装配流水线1号机,669,542
2024-02-14,装配车间,装配-1,电视,SN-AS1-002,装配机器人1号机,587,579
2024-02-14,装配车间,装配-1,电视,SN-AS1-003,装配检测设备1号机,428,372
2024-02-14,装配车间,装配-2,冰箱,SN-AS2-001,装配流水线2号机,501,406
2024-02-14,装配车间,装配-2,冰箱,SN-AS2-002,装配机器人2号机,755,705
2024-02-14,装配车间,装配-2,冰箱,SN-AS2-003,装配检测设备2号机,797,657
2024-02-14,装配车间,装配-3,洗衣机,SN-AS3-001,装配流水线3号机,792,779
2024-02-14,装配车间,装配-3,洗衣机,SN-AS3-002,装配机器人3号机,608,473
2024-02-14,装配车间,装配-3,洗衣机,SN-AS3-003,装配检测设备3号机,728,688
2024-02-14,焊接车间,焊接-1,电视,SN-WD1-001,焊接机器人1号机,528,448
2024-02-14,焊接车间,焊接-1,电视,SN-WD1-002,焊接转台1号机,468,385
2024-02-14,焊接车间,焊接-1,电视,SN-WD1-003,焊接检测设备1号机,544,443
2024-02-14,焊接车间,焊接-2,冰箱,SN-WD2-001,焊接机器人2号机,642,502
2024-02-14,焊接车间,焊接-2,冰箱,SN-WD2-002,焊接转台2号机,502,440
2024-02-14,焊接车间,焊接-2,冰箱,SN-WD2-003,焊接检测设备2号机,524,483
2024-02-14,焊接车间,焊接-3,洗衣机,SN-WD3-001,焊接机器人3号机,447,380
2024-02-14,焊接车间,焊接-3,洗衣机,SN-WD3-002,焊接转台3号机,747,651
2024-02-14,焊接车间,焊接-3,洗衣机,SN-WD3-003,焊接检测设备3号机,539,414
2024-02-14,涂装车间,涂装-1,电视,SN-PT1-001,喷涂机器人1号机,773,697
2024-02-14,涂装车间,涂装-1,电视,SN-PT1-002,喷涂流水线1号机,783,763
2024-02-14,涂装车间,涂装-1,电视,SN-PT1-003,喷涂烘干炉1号机,670,654
2024-02-14,涂装车间,涂装-2,冰箱,SN-PT2-001,喷涂机器人2号机,505,392
2024-02-14,涂装车间,涂装-2,冰箱,SN-PT2-002,喷涂流水线2号机,500,359
2024-02-14,涂装车间,涂装-2,冰箱,SN-PT2-003,喷涂烘干炉2号机,712,657
2024-02-14,涂装车间,涂装-3,洗衣机,SN-PT3-001,喷涂机器人3号机,479,412
2024-02-14,涂装车间,涂装-3,洗衣机,SN-PT3-002,喷涂流水线3号机,416,289
2024-02-14,涂装车间,涂装-3,洗衣机,SN-PT3-003,喷涂烘干炉3号机,668,518
2024-02-14,总装车间,总装-1,电视,SN-FA1-001,总装流水线1号机,732,718
2024-02-14,总装车间,总装-1,电视,SN-FA1-002,总装检测设备1号机,792,657
2024-02-14,总装车间,总装-1,电视,SN-FA1-003,总装包装机1号机,473,450
2024-02-14,总装车间,总装-2,冰箱,SN-FA2-001,总装流水线2号机,473,458
2024-02-14,总装车间,总装-2,冰箱,SN-FA2-002,总装检测设备2号机,674,628
2024-02-14,总装车间,总装-2,冰箱,SN-FA2-003,总装包装机2号机,706,618
2024-02-14,总装车间,总装-3,洗衣机,SN-FA3-001,总装流水线3号机,401,395
2024-02-14,总装车间,总装-3,洗衣机,SN-FA3-002,总装检测设备3号机,603,586
2024-02-14,总装车间,总装-3,洗衣机,SN-FA3-003,总装包装机3号机,668,568
2024-02-15,数控机械车间,数控-1,电视,SN-NC1-001,数控加工中心1号机,529,438
2024-02-15,数控机械车间,数控-1,电视,SN-NC1-002,数控车床1号机,509,422
2024-02-15,数控机械车间,数控-1,电视,SN-NC1-003,数控铣床1号机,776,641
2024-02-15,数控机械车间,数控-2,冰箱,SN-NC2-001,数控加工中心2号机,464,352
2024-02-15,数控机械车间,数控-2,冰箱,SN-NC2-002,数控车床2号机,665,657
2024-02-15,数控机械车间,数控-2,冰箱,SN-NC2-003,数控铣床2号机,487,484
2024-02-15,数控机械车间,数控-3,洗衣机,SN-NC3-001,数控加工中心3号机,770,702
2024-02-15,数控机械车间,数控-3,洗衣机,SN-NC3-002,数控车床3号机,545,448
2024-02-15,数控机械车间,数控-3,洗衣机,SN-NC3-003,数控铣床3号机,547,422
2024-02-15,装配车间,装配-1,电视,SN-AS1-001,装配流水线1号机,688,616
2024-02-15,装配车间,装配-1,电视,SN-AS1-002,装配机器人1号机,486,446
2024-02-15,装配车间,装配-1,电视,SN-AS1-003,装配检测设备1号机,416,274
2024-02-15,装配车间,装配-2,冰箱,SN-AS2-001,装配流水线2号机,782,648
2024-02-15,装配车间,装配-2,冰箱,SN-AS2-002,装配机器人2号机,568,464
2024-02-15,装配车间,装配-2,冰箱,SN-AS2-003,装配检测设备2号机,669,635
2024-02-15,装配车间,装配-3,洗衣机,SN-AS3-001,装配流水线3号机,407,312
2024-02-15,装配车间,装配-3,洗衣机,SN-AS3-002,装配机器人3号机,437,407
2024-02-15,装配车间,装配-3,洗衣机,SN-AS3-003,装配检测设备3号机,667,657
2024-02-15,焊接车间,焊接-1,电视,SN-WD1-001,焊接机器人1号机,535,488
2024-02-15,焊接车间,焊接-1,电视,SN-WD1-002,焊接转台1号机,543,462
2024-02-15,焊接车间,焊接-1,电视,SN-WD1-003,焊接检测设备1号机,697,621
2024-02-15,焊接车间,焊接-2,冰箱,SN-WD2-001,焊接机器人2号机,539,530
2024-02-15,焊接车间,焊接-2,冰箱,SN-WD2-002,焊接转台2号机,520,430
2024-02-15,焊接车间,焊接-2,冰箱,SN-WD2-003,焊接检测设备2号机,739,707
2024-02-15,焊接车间,焊接-3,洗衣机,SN-WD3-001,焊接机器人3号机,439,411
2024-02-15,焊接车间,焊接-3,洗衣机,SN-WD3-002,焊接转台3号机,774,760
2024-02-15,焊接车间,焊接-3,洗衣机,SN-WD3-003,焊接检测设备3号机,742,662
2024-02-15,涂装车间,涂装-1,电视,SN-PT1-001,喷涂机器人1号机,669,529
2024-02-15,涂装车间,涂装-1,电视,SN-PT1-002,喷涂流水线1号机,556,487
2024-02-15,涂装车间,涂装-1,电视,SN-PT1-003,喷涂烘干炉1号机,556,513
2024-02-15,涂装车间,涂装-2,冰箱,SN-PT2-001,喷涂机器人2号机,622,524
2024-02-15,涂装车间,涂装-2,冰箱,SN-PT2-002,喷涂流水线2号机,745,673
2024-02-15,涂装车间,涂装-2,冰箱,SN-PT2-003,喷涂烘干炉2号机,559,422
2024-02-15,涂装车间,涂装-3,洗衣机,SN-PT3-001,喷涂机器人3号机,763,618
2024-02-15,涂装车间,涂装-3,洗衣机,SN-PT3-002,喷涂流水线3号机,686,639
2024-02-15,涂装车间,涂装-3,洗衣机,SN-PT3-003,喷涂烘干炉3号机,664,644
2024-02-15,总装车间,总装-1,电视,SN-FA1-001,总装流水线1号机,571,421
2024-02-15,总装车间,总装-1,电视,SN-FA1-002,总装检测设备1号机,428,303
2024-02-15,总装车间,总装-1,电视,SN-FA1-003,总装包装机1号机,635,518
2024-02-15,总装车间,总装-2,冰箱,SN-FA2-001,总装流水线2号机,451,448
2024-02-15,总装车间,总装-2,冰箱,SN-FA2-002,总装检测设备2号机,782,743
2024-02-15,总装车间,总装-2,冰箱,SN-FA2-003,总装包装机2号机,602,591
2024-02-15,总装车间,总装-3,洗衣机,SN-FA3-001,总装流水线3号机,623,528
2024-02-15,总装车间,总装-3,洗衣机,SN-FA3-002,总装检测设备3号机,662,587
2024-02-15,总装车间,总装-3,洗衣机,SN-FA3-003,总装包装机3号机,401,303
2024-02-16,数控机械车间,数控-1,电视,SN-NC1-001,数控加工中心1号机,799,759
2024-02-16,数控机械车间,数控-1,电视,SN-NC1-002,数控车床1号机,509,410
2024-02-16,数控机械车间,数控-1,电视,SN-NC1-003,数控铣床1号机,558,493
2024-02-16,数控机械车间,数控-2,冰箱,SN-NC2-001,数控加工中心2号机,437,312
2024-02-16,数控机械车间,数控-2,冰箱,SN-NC2-002,数控车床2号机,680,579
2024-02-16,数控机械车间,数控-2,冰箱,SN-NC2-003,数控铣床2号机,617,487
2024-02-16,数控机械车间,数控-3,洗衣机,SN-NC3-001,数控加工中心3号机,627,586
2024-02-16,数控机械车间,数控-3,洗衣机,SN-NC3-002,数控车床3号机,740,686
2024-02-16,数控机械车间,数控-3,洗衣机,SN-NC3-003,数控铣床3号机,795,645
2024-02-16,装配车间,装配-1,电视,SN-AS1-001,装配流水线1号机,512,505
2024-02-16,装配车间,装配-1,电视,SN-AS1-002,装配机器人1号机,721,642
2024-02-16,装配车间,装配-1,电视,SN-AS1-003,装配检测设备1号机,516,395
2024-02-16,装配车间,装配-2,冰箱,SN-AS2-001,装配流水线2号机,518,447
2024-02-16,装配车间,装配-2,冰箱,SN-AS2-002,装配机器人2号机,409,265
2024-02-16,装配车间,装配-2,冰箱,SN-AS2-003,装配检测设备2号机,459,320
2024-02-16,装配车间,装配-3,洗衣机,SN-AS3-001,装配流水线3号机,590,477
2024-02-16,装配车间,装配-3,洗衣机,SN-AS3-002,装配机器人3号机,513,404
2024-02-16,装配车间,装配-3,洗衣机,SN-AS3-003,装配检测设备3号机,741,722
2024-02-16,焊接车间,焊接-1,电视,SN-WD1-001,焊接机器人1号机,559,539
2024-02-16,焊接车间,焊接-1,电视,SN-WD1-002,焊接转台1号机,724,653
2024-02-16,焊接车间,焊接-1,电视,SN-WD1-003,焊接检测设备1号机,779,679
2024-02-16,焊接车间,焊接-2,冰箱,SN-WD2-001,焊接机器人2号机,525,453
2024-02-16,焊接车间,焊接-2,冰箱,SN-WD2-002,焊接转台2号机,639,575
2024-02-16,焊接车间,焊接-2,冰箱,SN-WD2-003,焊接检测设备2号机,724,709
2024-02-16,焊接车间,焊接-3,洗衣机,SN-WD3-001,焊接机器人3号机,760,657
2024-02-16,焊接车间,焊接-3,洗衣机,SN-WD3-002,焊接转台3号机,609,540
2024-02-16,焊接车间,焊接-3,洗衣机,SN-WD3-003,焊接检测设备3号机,624,555
2024-02-16,涂装车间,涂装-1,电视,SN-PT1-001,喷涂机器人1号机,494,435
2024-02-16,涂装车间,涂装-1,电视,SN-PT1-002,喷涂流水线1号机,721,620
2024-02-16,涂装车间,涂装-1,电视,SN-PT1-003,喷涂烘干炉1号机,675,661
2024-02-16,涂装车间,涂装-2,冰箱,SN-PT2-001,喷涂机器人2号机,792,720
2024-02-16,涂装车间,涂装-2,冰箱,SN-PT2-002,喷涂流水线2号机,536,430
2024-02-16,涂装车间,涂装-2,冰箱,SN-PT2-003,喷涂烘干炉2号机,481,353
2024-02-16,涂装车间,涂装-3,洗衣机,SN-PT3-001,喷涂机器人3号机,547,441
2024-02-16,涂装车间,涂装-3,洗衣机,SN-PT3-002,喷涂流水线3号机,628,589
2024-02-16,涂装车间,涂装-3,洗衣机,SN-PT3-003,喷涂烘干炉3号机,760,758
2024-02-16,总装车间,总装-1,电视,SN-FA1-001,总装流水线1号机,629,614
2024-02-16,总装车间,总装-1,电视,SN-FA1-002,总装检测设备1号机,491,352
2024-02-16,总装车间,总装-1,电视,SN-FA1-003,总装包装机1号机,718,588
2024-02-16,总装车间,总装-2,冰箱,SN-FA2-001,总装流水线2号机,736,659
2024-02-16,总装车间,总装-2,冰箱,SN-FA2-002,总装检测设备2号机,597,499
2024-02-16,总装车间,总装-2,冰箱,SN-FA2-003,总装包装机2号机,659,536
2024-02-16,总装车间,总装-3,洗衣机,SN-FA3-001,总装流水线3号机,613,530
2024-02-16,总装车间,总装-3,洗衣机,SN-FA3-002,总装检测设备3号机,511,461
2024-02-16,总装车间,总装-3,洗衣机,SN-FA3-003,总装包装机3号机,529,398
2024-02-17,数控机械车间,数控-1,电视,SN-NC1-001,数控加工中心1号机,654,558
2024-02-17,数控机械车间,数控-1,电视,SN-NC1-002,数控车床1号机,500,431
2024-02-17,数控机械车间,数控-1,电视,SN-NC1-003,数控铣床1号机,514,454
2024-02-17,数控机械车间,数控-2,冰箱,SN-NC2-001,数控加工中心2号机,459,416
2024-02-17,数控机械车间,数控-2,冰箱,SN-NC2-002,数控车床2号机,666,618
2024-02-17,数控机械车间,数控-2,冰箱,SN-NC2-003,数控铣床2号机,437,287
2024-02-17,数控机械车间,数控-3,洗衣机,SN-NC3-001,数控加工中心3号机,721,697
2024-02-17,数控机械车间,数控-3,洗衣机,SN-NC3-002,数控车床3号机,590,458
2024-02-17,数控机械车间,数控-3,洗衣机,SN-NC3-003,数控铣床3号机,534,488
2024-02-17,装配车间,装配-1,电视,SN-AS1-001,装配流水线1号机,574,532
2024-02-17,装配车间,装配-1,电视,SN-AS1-002,装配机器人1号机,568,558
2024-02-17,装配车间,装配-1,电视,SN-AS1-003,装配检测设备1号机,728,588
2024-02-17,装配车间,装配-2,冰箱,SN-AS2-001,装配流水线2号机,748,679
2024-02-17,装配车间,装配-2,冰箱,SN-AS2-002,装配机器人2号机,457,425
2024-02-17,装配车间,装配-2,冰箱,SN-AS2-003,装配检测设备2号机,782,721
2024-02-17,装配车间,装配-3,洗衣机,SN-AS3-001,装配流水线3号机,427,304
2024-02-17,装配车间,装配-3,洗衣机,SN-AS3-002,装配机器人3号机,423,284
2024-02-17,装配车间,装配-3,洗衣机,SN-AS3-003,装配检测设备3号机,615,511
2024-02-17,焊接车间,焊接-1,电视,SN-WD1-001,焊接机器人1号机,787,653
2024-02-17,焊接车间,焊接-1,电视,SN-WD1-002,焊接转台1号机,675,639
2024-02-17,焊接车间,焊接-1,电视,SN-WD1-003,焊接检测设备1号机,583,484
2024-02-17,焊接车间,焊接-2,冰箱,SN-WD2-001,焊接机器人2号机,406,308
2024-02-17,焊接车间,焊接-2,冰箱,SN-WD2-002,焊接转台2号机,620,482
2024-02-17,焊接车间,焊接-2,冰箱,SN-WD2-003,焊接检测设备2号机,487,347
2024-02-17,焊接车间,焊接-3,洗衣机,SN-WD3-001,焊接机器人3号机,470,442
2024-02-17,焊接车间,焊接-3,洗衣机,SN-WD3-002,焊接转台3号机,798,772
2024-02-17,焊接车间,焊接-3,洗衣机,SN-WD3-003,焊接检测设备3号机,655,622
2024-02-17,涂装车间,涂装-1,电视,SN-PT1-001,喷涂机器人1号机,474,354
2024-02-17,涂装车间,涂装-1,电视,SN-PT1-002,喷涂流水线1号机,704,701
2024-02-17,涂装车间,涂装-1,电视,SN-PT1-003,喷涂烘干炉1号机,495,437
2024-02-17,涂装车间,涂装-2,冰箱,SN-PT2-001,喷涂机器人2号机,446,431
2024-02-17,涂装车间,涂装-2,冰箱,SN-PT2-002,喷涂流水线2号机,491,476
2024-02-17,涂装车间,涂装-2,冰箱,SN-PT2-003,喷涂烘干炉2号机,575,528
2024-02-17,涂装车间,涂装-3,洗衣机,SN-PT3-001,喷涂机器人3号机,554,408
2024-02-17,涂装车间,涂装-3,洗衣机,SN-PT3-002,喷涂流水线3号机,781,685
2024-02-17,涂装车间,涂装-3,洗衣机,SN-PT3-003,喷涂烘干炉3号机,412,264
2024-02-17,总装车间,总装-1,电视,SN-FA1-001,总装流水线1号机,580,491
2024-02-17,总装车间,总装-1,电视,SN-FA1-002,总装检测设备1号机,770,689
2024-02-17,总装车间,总装-1,电视,SN-FA1-003,总装包装机1号机,567,459
2024-02-17,总装车间,总装-2,冰箱,SN-FA2-001,总装流水线2号机,577,429
2024-02-17,总装车间,总装-2,冰箱,SN-FA2-002,总装检测设备2号机,754,689
2024-02-17,总装车间,总装-2,冰箱,SN-FA2-003,总装包装机2号机,715,669
2024-02-17,总装车间,总装-3,洗衣机,SN-FA3-001,总装流水线3号机,443,314
2024-02-17,总装车间,总装-3,洗衣机,SN-FA3-002,总装检测设备3号机,528,471
2024-02-17,总装车间,总装-3,洗衣机,SN-FA3-003,总装包装机3号机,521,472
2024-02-18,数控机械车间,数控-1,电视,SN-NC1-001,数控加工中心1号机,716,576
2024-02-18,数控机械车间,数控-1,电视,SN-NC1-002,数控车床1号机,649,558
2024-02-18,数控机械车间,数控-1,电视,SN-NC1-003,数控铣床1号机,642,560
2024-02-18,数控机械车间,数控-2,冰箱,SN-NC2-001,数控加工中心2号机,447,383
2024-02-18,数控机械车间,数控-2,冰箱,SN-NC2-002,数控车床2号机,472,385
2024-02-18,数控机械车间,数控-2,冰箱,SN-NC2-003,数控铣床2号机,611,488
2024-02-18,数控机械车间,数控-3,洗衣机,SN-NC3-001,数控加工中心3号机,403,335
2024-02-18,数控机械车间,数控-3,洗衣机,SN-NC3-002,数控车床3号机,458,454
2024-02-18,数控机械车间,数控-3,洗衣机,SN-NC3-003,数控铣床3号机,626,501
2024-02-18,装配车间,装配-1,电视,SN-AS1-001,装配流水线1号机,474,404
2024-02-18,装配车间,装配-1,电视,SN-AS1-002,装配机器人1号机,717,588
2024-02-18,装配车间,装配-1,电视,SN-AS1-003,装配检测设备1号机,559,537
2024-02-18,装配车间,装配-2,冰箱,SN-AS2-001,装配流水线2号机,521,489
2024-02-18,装配车间,装配-2,冰箱,SN-AS2-002,装配机器人2号机,412,320
2024-02-18,装配车间,装配-2,冰箱,SN-AS2-003,装配检测设备2号机,718,636
2024-02-18,装配车间,装配-3,洗衣机,SN-AS3-001,装配流水线3号机,749,744
2024-02-18,装配车间,装配-3,洗衣机,SN-AS3-002,装配机器人3号机,694,628
