data_id,market_type,power_type,transaction_type,transaction_method,transaction_area,data_time,time_order,price_value,elec_value,data_source,create_time,update_time
7462,全量入市,常规电量,中长期,双边协商(年度+月度),省内交易,2024-11-06,22,307.62,596.54,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
7463,全量入市,常规电量,中长期,集中竞价(年度+月度),省间交易,2024-11-06,23,623.67,789.27,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
7464,全量入市,绿电电量,电网代理购电,挂牌交易,省内交易,2024-11-06,24,223.23,533.8,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
7465,全量入市,常规电量,电网代理购电,月内集中竞价,省内交易,2024-11-07,1,609.38,225.63,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
7466,非全量入市,常规电量,中长期,滚动撮合,省间交易,2024-11-07,2,494.21,118.83,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
7467,非全量入市,常规电量,中长期,挂牌交易,省间交易,2024-11-07,3,511.22,877.74,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
7468,全量入市,绿电电量,电网代理购电,集中竞价(年度+月度),省间交易,2024-11-07,4,351.31,645.8,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
7469,全量入市,常规电量,中长期,挂牌交易,省内交易,2024-11-07,5,637.64,887.28,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
7470,全量入市,常规电量,电网代理购电,挂牌交易,省间交易,2024-11-07,6,709.29,982.42,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
7471,非全量入市,绿电电量,中长期,挂牌交易,省内交易,2024-11-07,7,277.85,336.74,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
7472,全量入市,常规电量,电网代理购电,滚动撮合,省内交易,2024-11-07,8,304.81,379.28,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
7473,全量入市,绿电电量,中长期,滚动撮合,省内交易,2024-11-07,9,643.1,313.61,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
7474,非全量入市,绿电电量,电网代理购电,双边协商(年度+月度),省间交易,2024-11-07,10,484.56,369.49,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
7475,全量入市,常规电量,电网代理购电,滚动撮合,省内交易,2024-11-07,11,791.34,520.07,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
7476,非全量入市,常规电量,电网代理购电,滚动撮合,省间交易,2024-11-07,12,630.68,654.42,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
7477,非全量入市,常规电量,中长期,月内集中竞价,省内交易,2024-11-07,13,216.74,966.81,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
7478,全量入市,绿电电量,电网代理购电,双边协商(年度+月度),省间交易,2024-11-07,14,784.33,841.88,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
7479,非全量入市,常规电量,中长期,双边协商(年度+月度),省间交易,2024-11-07,15,308.16,375.89,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
7480,非全量入市,绿电电量,电网代理购电,月内集中竞价,省内交易,2024-11-07,16,543.49,298.73,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
7481,非全量入市,常规电量,电网代理购电,挂牌交易,省内交易,2024-11-07,17,753.09,466.56,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
7482,非全量入市,绿电电量,电网代理购电,双边协商(年度+月度),省内交易,2024-11-07,18,564.41,830.6,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
7483,全量入市,常规电量,电网代理购电,滚动撮合,省内交易,2024-11-07,19,450.82,277.53,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
7484,全量入市,绿电电量,中长期,挂牌交易,省内交易,2024-11-07,20,472.33,591.55,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
7485,全量入市,常规电量,电网代理购电,双边协商(年度+月度),省间交易,2024-11-07,21,533.25,472.15,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
7486,非全量入市,常规电量,中长期,双边协商(年度+月度),省间交易,2024-11-07,22,377.72,952.2,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
7487,非全量入市,常规电量,电网代理购电,挂牌交易,省内交易,2024-11-07,23,344.95,101.53,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
7488,全量入市,绿电电量,中长期,月内集中竞价,省内交易,2024-11-07,24,624.12,944.2,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
7489,全量入市,绿电电量,电网代理购电,月内集中竞价,省间交易,2024-11-08,1,629.0,458.06,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
7490,非全量入市,常规电量,电网代理购电,月内集中竞价,省间交易,2024-11-08,2,760.05,415.76,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
7491,全量入市,常规电量,电网代理购电,滚动撮合,省内交易,2024-11-08,3,411.72,137.01,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
7492,非全量入市,绿电电量,中长期,双边协商(年度+月度),省内交易,2024-11-08,4,203.82,418.9,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
7493,非全量入市,绿电电量,中长期,滚动撮合,省内交易,2024-11-08,5,418.98,346.62,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
7494,非全量入市,绿电电量,电网代理购电,滚动撮合,省间交易,2024-11-08,6,210.91,537.62,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
7495,非全量入市,常规电量,中长期,挂牌交易,省内交易,2024-11-08,7,462.12,156.58,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
7496,全量入市,绿电电量,电网代理购电,挂牌交易,省内交易,2024-11-08,8,236.64,294.16,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
7497,全量入市,常规电量,电网代理购电,月内集中竞价,省间交易,2024-11-08,9,663.47,959.13,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
7498,非全量入市,绿电电量,中长期,挂牌交易,省内交易,2024-11-08,10,214.8,220.18,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
7499,非全量入市,常规电量,中长期,滚动撮合,省内交易,2024-11-08,11,489.63,548.99,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
7500,非全量入市,绿电电量,中长期,挂牌交易,省内交易,2024-11-08,12,694.88,516.7,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
7501,全量入市,绿电电量,中长期,集中竞价(年度+月度),省内交易,2024-11-08,13,739.34,290.19,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
7502,非全量入市,绿电电量,中长期,双边协商(年度+月度),省间交易,2024-11-08,14,539.51,519.76,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
7503,非全量入市,常规电量,中长期,双边协商(年度+月度),省内交易,2024-11-08,15,334.19,869.92,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
7504,全量入市,常规电量,电网代理购电,集中竞价(年度+月度),省内交易,2024-11-08,16,586.26,397.01,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
7505,非全量入市,常规电量,中长期,集中竞价(年度+月度),省内交易,2024-11-08,17,315.26,347.74,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
7506,全量入市,常规电量,电网代理购电,挂牌交易,省内交易,2024-11-08,18,434.52,849.14,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
7507,全量入市,常规电量,电网代理购电,双边协商(年度+月度),省内交易,2024-11-08,19,383.85,693.96,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
7508,非全量入市,常规电量,中长期,月内集中竞价,省内交易,2024-11-08,20,334.54,299.29,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
7509,非全量入市,常规电量,电网代理购电,月内集中竞价,省间交易,2024-11-08,21,768.46,826.96,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
7510,非全量入市,常规电量,电网代理购电,集中竞价(年度+月度),省间交易,2024-11-08,22,416.12,511.2,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
7511,非全量入市,绿电电量,电网代理购电,挂牌交易,省间交易,2024-11-08,23,601.01,596.08,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
7512,非全量入市,常规电量,中长期,集中竞价(年度+月度),省间交易,2024-11-08,24,271.04,824.75,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
7513,全量入市,常规电量,电网代理购电,月内集中竞价,省间交易,2024-11-09,1,668.58,412.74,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
7514,全量入市,绿电电量,中长期,滚动撮合,省内交易,2024-11-09,2,235.58,706.93,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
7515,非全量入市,常规电量,中长期,集中竞价(年度+月度),省内交易,2024-11-09,3,645.26,705.86,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
7516,非全量入市,绿电电量,电网代理购电,双边协商(年度+月度),省间交易,2024-11-09,4,493.26,772.84,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
7517,全量入市,常规电量,中长期,集中竞价(年度+月度),省间交易,2024-11-09,5,461.05,300.5,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
7518,非全量入市,绿电电量,中长期,滚动撮合,省内交易,2024-11-09,6,365.38,844.49,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
7519,非全量入市,常规电量,中长期,挂牌交易,省间交易,2024-11-09,7,400.51,844.8,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
7520,全量入市,绿电电量,电网代理购电,月内集中竞价,省间交易,2024-11-09,8,774.22,823.76,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
7521,全量入市,常规电量,中长期,集中竞价(年度+月度),省内交易,2024-11-09,9,778.21,429.39,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
7522,全量入市,常规电量,中长期,挂牌交易,省内交易,2024-11-09,10,706.01,537.13,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
7523,全量入市,常规电量,电网代理购电,挂牌交易,省间交易,2024-11-09,11,282.43,956.78,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
7524,非全量入市,绿电电量,中长期,双边协商(年度+月度),省内交易,2024-11-09,12,429.92,941.36,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
7525,非全量入市,绿电电量,中长期,挂牌交易,省间交易,2024-11-09,13,287.84,580.61,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
7526,非全量入市,绿电电量,电网代理购电,月内集中竞价,省内交易,2024-11-09,14,408.09,955.07,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
7527,非全量入市,常规电量,中长期,挂牌交易,省内交易,2024-11-09,15,339.51,590.67,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
7528,全量入市,常规电量,中长期,挂牌交易,省内交易,2024-11-09,16,459.27,100.9,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
7529,非全量入市,常规电量,中长期,月内集中竞价,省内交易,2024-11-09,17,536.06,843.03,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
7530,全量入市,绿电电量,中长期,集中竞价(年度+月度),省内交易,2024-11-09,18,293.24,115.67,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
7531,全量入市,绿电电量,中长期,挂牌交易,省间交易,2024-11-09,19,775.66,335.56,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
7532,全量入市,常规电量,电网代理购电,月内集中竞价,省间交易,2024-11-09,20,653.46,463.94,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
7533,非全量入市,常规电量,中长期,双边协商(年度+月度),省间交易,2024-11-09,21,316.12,363.97,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
7534,非全量入市,常规电量,中长期,月内集中竞价,省间交易,2024-11-09,22,287.05,124.12,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
7535,非全量入市,常规电量,电网代理购电,月内集中竞价,省内交易,2024-11-09,23,797.39,873.12,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
7536,全量入市,常规电量,中长期,挂牌交易,省内交易,2024-11-09,24,343.73,502.14,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
7537,全量入市,绿电电量,电网代理购电,挂牌交易,省内交易,2024-11-10,1,300.71,900.91,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
7538,全量入市,绿电电量,中长期,月内集中竞价,省内交易,2024-11-10,2,406.23,638.98,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
7539,非全量入市,绿电电量,电网代理购电,月内集中竞价,省内交易,2024-11-10,3,747.24,411.38,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
7540,全量入市,常规电量,电网代理购电,挂牌交易,省间交易,2024-11-10,4,338.9,592.43,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
7541,非全量入市,绿电电量,中长期,双边协商(年度+月度),省内交易,2024-11-10,5,799.71,116.64,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
7542,全量入市,常规电量,电网代理购电,集中竞价(年度+月度),省间交易,2024-11-10,6,606.73,881.73,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
7543,非全量入市,绿电电量,中长期,月内集中竞价,省间交易,2024-11-10,7,261.2,267.15,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
7544,全量入市,常规电量,中长期,滚动撮合,省间交易,2024-11-10,8,638.5,279.9,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
7545,全量入市,绿电电量,电网代理购电,月内集中竞价,省内交易,2024-11-10,9,400.79,381.38,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
7546,非全量入市,常规电量,中长期,滚动撮合,省内交易,2024-11-10,10,667.41,244.91,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
7547,非全量入市,绿电电量,中长期,滚动撮合,省内交易,2024-11-10,11,780.21,632.79,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
7548,全量入市,常规电量,电网代理购电,集中竞价(年度+月度),省内交易,2024-11-10,12,608.29,283.11,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
7549,非全量入市,常规电量,中长期,月内集中竞价,省内交易,2024-11-10,13,681.08,812.11,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
7550,全量入市,绿电电量,中长期,滚动撮合,省内交易,2024-11-10,14,705.93,279.87,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
7551,全量入市,常规电量,电网代理购电,挂牌交易,省间交易,2024-11-10,15,678.35,292.63,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
7552,全量入市,绿电电量,电网代理购电,挂牌交易,省间交易,2024-11-10,16,662.04,723.04,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
7553,全量入市,常规电量,中长期,月内集中竞价,省间交易,2024-11-10,17,395.5,454.31,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
7554,全量入市,常规电量,电网代理购电,月内集中竞价,省间交易,2024-11-10,18,433.79,544.19,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
7555,全量入市,常规电量,电网代理购电,双边协商(年度+月度),省间交易,2024-11-10,19,771.6,962.77,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
7556,非全量入市,常规电量,中长期,双边协商(年度+月度),省内交易,2024-11-10,20,249.82,821.66,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
7557,全量入市,常规电量,电网代理购电,滚动撮合,省间交易,2024-11-10,21,584.03,654.95,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
7558,非全量入市,常规电量,中长期,挂牌交易,省内交易,2024-11-10,22,707.78,500.67,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
7559,全量入市,绿电电量,中长期,集中竞价(年度+月度),省间交易,2024-11-10,23,211.8,678.09,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
7560,全量入市,常规电量,中长期,挂牌交易,省内交易,2024-11-10,24,434.87,248.47,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
7561,全量入市,绿电电量,中长期,挂牌交易,省内交易,2024-11-11,1,534.44,235.72,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
7562,全量入市,绿电电量,中长期,月内集中竞价,省间交易,2024-11-11,2,657.66,930.13,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
7563,非全量入市,绿电电量,电网代理购电,挂牌交易,省内交易,2024-11-11,3,688.54,450.06,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
7564,非全量入市,常规电量,电网代理购电,月内集中竞价,省内交易,2024-11-11,4,283.77,742.41,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
7565,非全量入市,绿电电量,电网代理购电,挂牌交易,省间交易,2024-11-11,5,594.96,653.04,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
7566,全量入市,绿电电量,中长期,双边协商(年度+月度),省间交易,2024-11-11,6,698.87,591.74,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
7567,全量入市,绿电电量,电网代理购电,月内集中竞价,省间交易,2024-11-11,7,372.35,918.62,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
7568,非全量入市,绿电电量,中长期,集中竞价(年度+月度),省间交易,2024-11-11,8,687.44,137.11,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
7569,全量入市,绿电电量,中长期,集中竞价(年度+月度),省内交易,2024-11-11,9,276.69,214.85,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
7570,非全量入市,常规电量,电网代理购电,挂牌交易,省间交易,2024-11-11,10,383.91,530.3,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
7571,非全量入市,绿电电量,中长期,滚动撮合,省间交易,2024-11-11,11,679.13,456.54,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
7572,非全量入市,常规电量,中长期,滚动撮合,省内交易,2024-11-11,12,215.86,158.93,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
